TfL Reference (TADS area),Camera Head Reference,Borough,Easting,Northing,Speed limit,Location,Fixed Camera Type,Site monitoring start date,Collisions;Fatal;1990,Collisions;Serious;1990,Collisions;Slight;1990,Collisions;Fatal;1991,Collisions;Serious;1991,Collisions;Slight;1991,Collisions;Fatal;1992,Collisions;Serious;1992,Collisions;Slight;1992,Collisions;Fatal;1993,Collisions;Serious;1993,Collisions;Slight;1993,Collisions;Fatal;1994,Collisions;Serious;1994,Collisions;Slight;1994,Collisions;Fatal;1995,Collisions;Serious;1995,Collisions;Slight;1995,Collisions;Fatal;1996,Collisions;Serious;1996,Collisions;Slight;1996,Collisions;Fatal;1997,Collisions;Serious;1997,Collisions;Slight;1997,Collisions;Fatal;1998,Collisions;Serious;1998,Collisions;Slight;1998,Collisions;Fatal;1999,Collisions;Serious;1999,Collisions;Slight;1999,Collisions;Fatal;2000,Collisions;Serious;2000,Collisions;Slight;2000,Collisions;Fatal;2001,Collisions;Serious;2001,Collisions;Slight;2001,Collisions;Fatal;2002,Collisions;Serious;2002,Collisions;Slight;2002,Collisions;Fatal;2003,Collisions;Serious;2003,Collisions;Slight;2003,Collisions;Fatal;2004,Collisions;Serious;2004,Collisions;Slight;2004,Collisions;Fatal;2005,Collisions;Serious;2005,Collisions;Slight;2005,Collisions;Fatal;2006,Collisions;Serious;2006,Collisions;Slight;2006,Collisions;Fatal;2007,Collisions;Serious;2007,Collisions;Slight;2007,Collisions;Fatal;2008,Collisions;Serious;2008,Collisions;Slight;2008,Collisions;Fatal;2009,Collisions;Serious;2009,Collisions;Slight;2009,Collisions;Fatal;2010,Collisions;Serious;2010,Collisions;Slight;2010,Collisions;Fatal;2011,Collisions;Serious;2011,Collisions;Slight;2011,Collisions;Fatal;2012,Collisions;Serious;2012,Collisions;Slight;2012,Casualties;Fatal;1990,Casualties;Serious;1990,Casualties;Slight;1990,Casualties;Fatal;1991,Casualties;Serious;1991,Casualties;Slight;1991,Casualties;Fatal;1992,Casualties;Serious;1992,Casualties;Slight;1992,Casualties;Fatal;1993,Casualties;Serious;1993,Casualties;Slight;1993,Casualties;Fatal;1994,Casualties;Serious;1994,Casualties;Slight;1994,Casualties;Fatal;1995,Casualties;Serious;1995,Casualties;Slight;1995,Casualties;Fatal;1996,Casualties;Serious;1996,Casualties;Slight;1996,Casualties;Fatal;1997,Casualties;Serious;1997,Casualties;Slight;1997,Casualties;Fatal;1998,Casualties;Serious;1998,Casualties;Slight;1998,Casualties;Fatal;1999,Casualties;Serious;1999,Casualties;Slight;1999,Casualties;Fatal;2000,Casualties;Serious;2000,Casualties;Slight;2000,Casualties;Fatal;2001,Casualties;Serious;2001,Casualties;Slight;2001,Casualties;Fatal;2002,Casualties;Serious;2002,Casualties;Slight;2002,Casualties;Fatal;2003,Casualties;Serious;2003,Casualties;Slight;2003,Casualties;Fatal;2004,Casualties;Serious;2004,Casualties;Slight;2004,Casualties;Fatal;2005,Casualties;Serious;2005,Casualties;Slight;2005,Casualties;Fatal;2006,Casualties;Serious;2006,Casualties;Slight;2006,Casualties;Fatal;2007,Casualties;Serious;2007,Casualties;Slight;2007,Casualties;Fatal;2008,Casualties;Serious;2008,Casualties;Slight;2008,Casualties;Fatal;2009,Casualties;Serious;2009,Casualties;Slight;2009,Casualties;Fatal;2010,Casualties;Serious;2010,Casualties;Slight;2010,Casualties;Fatal;2011,Casualties;Serious;2011,Casualties;Slight;2011,Casualties;Fatal;2012,Casualties;Serious;2012,Casualties;Slight;2012
CSLD-05028,05/709032,Tower Hamlets,537986,180578,40mph,Aspen Way By Castor Lane,Speed Camera,01/08/2007,0,0,2,0,0,2,0,0,1,1,1,3,0,3,5,0,0,6,0,2,5,0,0,5,0,1,6,0,0,4,0,0,9,0,2,8,0,3,3,0,0,5,0,2,8,0,2,6,1,1,9,0,0,10,0,0,7,1,0,2,0,0,5,0,0,3,0,0,4,0,0,2,0,0,2,0,0,1,1,1,4,0,4,8,0,0,7,0,2,5,0,0,5,0,2,7,0,0,6,0,0,13,0,2,10,0,3,4,0,0,8,0,2,13,0,2,8,2,1,11,0,0,10,0,0,8,1,0,2,0,0,8,0,0,3,0,0,6
CSLD-05028,05/709033,Tower Hamlets,538036,180569,40mph,Aspen Way By Preston Road,Speed Camera,01/08/2007,0,0,2,0,0,2,0,0,1,1,1,3,0,3,5,0,0,6,0,2,5,0,0,5,0,1,6,0,0,4,0,0,9,0,2,8,0,3,3,0,0,5,0,2,8,0,2,6,1,1,9,0,0,10,0,0,7,1,0,2,0,0,5,0,0,3,0,0,4,0,0,2,0,0,2,0,0,1,1,1,4,0,4,8,0,0,7,0,2,5,0,0,5,0,2,7,0,0,6,0,0,13,0,2,10,0,3,4,0,0,8,0,2,13,0,2,8,2,1,11,0,0,10,0,0,8,1,0,2,0,0,8,0,0,3,0,0,6
CR-B-13001,13/801026,Waltham Forest,538250,186309,30mph,A112  High Road Leyton  A106  Warren Road,Red Light,01/07/1995,0,0,6,1,1,4,0,0,5,0,0,7,0,0,7,0,1,3,0,0,0,0,0,1,0,0,4,0,0,4,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,5,0,1,1,0,2,2,0,0,2,0,0,1,0,0,7,2,2,7,0,0,7,0,0,7,0,0,8,0,1,3,0,0,0,0,0,1,0,0,4,0,0,4,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,8,0,1,1,0,3,4,0,0,2,0,0,1
CSTH-13002,13/701539,Waltham Forest,536828,191486,50mph,A406  Walthamstow Avenue  opposite Trinity Way,Speed Camera,01/05/1997,0,0,3,1,1,0,0,1,1,0,2,3,0,0,0,0,1,3,0,0,2,1,2,1,0,0,4,0,0,0,0,0,2,0,1,5,0,1,4,1,0,2,0,1,4,0,0,3,1,1,5,0,0,6,0,2,3,0,0,4,0,0,3,0,0,2,0,0,4,0,0,6,1,1,2,0,1,1,0,2,5,0,0,0,0,2,6,0,0,3,1,2,3,0,0,4,0,0,0,0,0,2,0,2,7,0,1,6,1,0,2,0,1,6,0,0,4,1,1,9,0,0,9,0,2,6,0,0,6,0,0,3,0,0,4,0,0,6
CSTH-13003,13/701543,Waltham Forest,536895,191481,50mph,A406  Walthamstow Avenue  by Trinity Way,Speed Camera,01/06/1998,0,0,3,1,1,0,0,1,1,0,2,3,0,0,0,0,1,3,0,0,2,1,2,1,0,0,5,0,0,0,0,0,2,0,1,5,0,2,5,1,0,3,0,2,4,0,1,4,0,1,7,0,0,7,0,2,6,0,0,8,0,0,3,0,0,3,0,0,4,0,0,6,1,1,2,0,1,1,0,2,5,0,0,0,0,2,6,0,0,3,1,2,3,0,0,5,0,0,0,0,0,2,0,2,7,0,2,7,1,0,6,0,2,6,0,1,5,0,1,10,0,0,11,0,2,12,0,0,10,0,0,3,0,0,8,0,0,6
CSTH-13005,13/702558,Waltham Forest,538270,186036,50mph,A12  Hackney to M11 Link Road  near Leyton High Road,Speed Camera,01/07/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
CSTH-13006,13/702559,Waltham Forest,539236,187465,50mph,A12  Hackney to M11 Link Road  near Gainsborough Road bridge,Speed Camera,01/07/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,8,0,0,5,0,1,7,0,0,2,0,0,2,0,1,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,9,0,0,5,0,1,11,0,0,2,0,0,4,0,1,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,0
CSTH-13007,13/702560,Waltham Forest,539308,187516,50mph,A12  Hackney to M11 Link Road  near Gainsborough Road bridge,Speed Camera,01/07/1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,8,0,0,5,0,1,7,0,0,2,0,0,2,0,1,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,9,0,0,5,0,1,11,0,0,2,0,0,4,0,1,0,0,0,4,0,0,1,0,0,1,0,2,2,0,0,0
CSL--13016,13/702600,Waltham Forest,535187,189292,30mph,A503  Forest Road  east of Bream Close,Speed Camera,01/12/2002,0,0,0,1,0,6,0,0,6,0,1,5,0,0,7,0,1,6,0,5,16,0,5,15,1,6,12,1,6,9,1,4,12,0,2,11,0,4,6,0,2,8,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,3,0,0,0,1,3,8,0,0,9,0,1,7,0,0,8,0,1,8,0,5,21,0,5,29,1,8,19,1,9,16,1,7,19,0,2,18,0,5,8,0,2,14,0,0,3,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,5
CSL--13016,13/702601,Waltham Forest,535189,189280,30mph,A503  Forest Road  east of Bream Close,Speed Camera,01/12/2002,0,0,0,1,0,6,0,0,6,0,1,5,0,0,7,0,1,6,0,5,16,0,5,15,1,6,12,1,6,9,1,4,12,0,2,11,0,4,6,0,2,8,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,3,0,0,0,1,3,8,0,0,9,0,1,7,0,0,8,0,1,8,0,5,21,0,5,29,1,8,19,1,9,16,1,7,19,0,2,18,0,5,8,0,2,14,0,0,3,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,5
CSL--13016,13/702602,Waltham Forest,535621,189378,30mph,A503  Forest Road  east of Bream Close,Speed Camera,01/12/2002,0,0,0,1,0,6,0,0,6,0,1,5,0,0,7,0,1,6,0,5,16,0,5,15,1,6,12,1,6,9,1,4,12,0,2,11,0,4,6,0,2,8,0,0,2,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,3,0,0,0,1,3,8,0,0,9,0,1,7,0,0,8,0,1,8,0,5,21,0,5,29,1,8,19,1,9,16,1,7,19,0,2,18,0,5,8,0,2,14,0,0,3,0,0,2,0,0,0,0,0,2,0,1,0,1,0,1,0,0,2,0,0,3,0,0,5
CSL--13015,13/702609,Waltham Forest,537672,187980,30mph,A104  Lea Bridge Road  by Albany Road,Speed Camera,01/12/2002,0,4,12,0,0,11,0,3,19,0,3,11,0,4,20,0,4,15,0,2,15,0,0,16,1,6,14,0,1,16,0,3,19,1,1,21,0,1,7,2,2,7,0,1,10,0,1,15,0,2,10,0,1,4,0,1,15,0,1,11,0,0,17,0,2,7,1,1,9,0,4,14,0,0,14,0,3,23,0,3,12,0,5,21,0,4,20,0,2,16,0,0,17,1,6,17,0,1,18,0,3,22,1,1,24,0,1,8,2,2,7,0,1,11,0,1,16,0,2,10,0,1,4,0,1,15,0,1,14,0,0,18,0,2,7,1,1,9
CSL--13018,13/702621,Waltham Forest,539116,189443,40mph,A104  WoodfoRoad New Road  north of St Peter's Avenue,Speed Camera,01/07/2005,0,1,7,0,1,3,0,2,5,0,4,2,0,3,1,0,2,7,0,1,3,0,1,0,0,0,6,0,1,3,0,3,7,0,2,5,0,2,3,0,3,4,0,0,6,0,0,5,0,0,3,0,3,4,0,0,2,0,0,6,0,0,2,0,0,2,0,1,3,0,1,8,0,1,9,0,2,6,0,5,2,0,4,4,0,2,8,0,1,3,0,1,0,0,0,8,0,1,3,0,3,12,0,2,7,0,2,5,0,3,5,0,0,6,0,0,8,0,0,4,0,3,5,0,0,4,0,0,9,0,0,2,0,0,5,0,1,5
CSL--13018,13/702622,Waltham Forest,539116,189443,40mph,A104  WoodfoRoad New Road  north of St Peter's Avenue,Speed Camera,01/07/2005,0,1,7,0,1,3,0,2,5,0,4,2,0,3,1,0,2,7,0,1,3,0,1,0,0,0,6,0,1,3,0,3,7,0,2,5,0,2,3,0,3,4,0,0,6,0,0,5,0,0,3,0,3,4,0,0,2,0,0,6,0,0,2,0,0,2,0,1,3,0,1,8,0,1,9,0,2,6,0,5,2,0,4,4,0,2,8,0,1,3,0,1,0,0,0,8,0,1,3,0,3,12,0,2,7,0,2,5,0,3,5,0,0,6,0,0,8,0,0,4,0,3,5,0,0,4,0,0,9,0,0,2,0,0,5,0,1,5
CSL--13019,13/702630,Waltham Forest,539649,188145,40mph,A114  Whipps Cross Road  by Preston Road,Speed Camera,01/01/2005,0,1,6,1,1,6,0,0,2,0,0,2,0,2,2,0,1,5,0,0,3,0,1,2,0,0,1,0,0,3,0,2,3,0,1,5,0,2,5,1,0,0,0,0,5,0,1,3,0,1,1,0,0,1,0,0,6,0,1,3,0,0,1,0,1,3,0,0,2,0,2,7,1,2,6,0,0,2,0,0,2,0,2,2,0,1,6,0,0,3,0,1,2,0,0,2,0,0,3,0,3,5,0,1,12,0,2,9,1,0,0,0,0,5,0,1,3,0,1,1,0,0,1,0,0,8,0,1,6,0,0,1,0,1,4,0,0,2
CSL--13019,13/702632,Waltham Forest,539489,188381,40mph,A114  Whipps Cross Road  by Forest Glade,Speed Camera,01/01/2005,0,1,6,1,1,6,0,0,2,0,0,2,0,2,2,0,1,5,0,0,3,0,1,2,0,0,1,0,0,3,0,2,3,0,1,5,0,2,5,1,0,0,0,0,5,0,1,3,0,1,1,0,0,1,0,0,6,0,1,3,0,0,1,0,1,3,0,0,2,0,2,7,1,2,6,0,0,2,0,0,2,0,2,2,0,1,6,0,0,3,0,1,2,0,0,2,0,0,3,0,3,5,0,1,12,0,2,9,1,0,0,0,0,5,0,1,3,0,1,1,0,0,1,0,0,8,0,1,6,0,0,1,0,1,4,0,0,2
CSL--13017,13/702636,Waltham Forest,539120,188518,40mph,A114  Whipps Cross Road  west of James Lane,Speed Camera,01/03/2005,0,2,3,0,1,3,0,0,3,0,1,0,0,0,2,0,1,8,0,0,8,0,1,3,0,1,6,0,1,2,0,3,6,0,0,6,0,3,8,0,0,5,0,1,4,0,1,5,0,1,2,0,1,3,0,0,5,0,0,1,0,0,7,0,0,3,0,1,0,0,2,3,0,1,3,0,0,3,0,1,0,0,0,2,0,1,12,0,0,9,0,1,4,0,1,7,0,1,3,0,3,8,0,0,7,0,4,11,0,0,6,0,1,4,0,1,6,0,2,2,0,1,3,0,0,6,0,0,1,0,0,9,0,0,8,0,1,0
CSL--13017,13/702637,Waltham Forest,539081,188591,40mph,A114  Whipps Cross Road  west of James Lane,Speed Camera,01/03/2005,0,2,3,0,1,3,0,0,3,0,1,0,0,0,2,0,1,8,0,0,8,0,1,3,0,1,6,0,1,2,0,3,6,0,0,6,0,3,8,0,0,5,0,1,4,0,1,5,0,1,2,0,1,3,0,0,5,0,0,1,0,0,7,0,0,3,0,1,0,0,2,3,0,1,3,0,0,3,0,1,0,0,0,2,0,1,12,0,0,9,0,1,4,0,1,7,0,1,3,0,3,8,0,0,7,0,4,11,0,0,6,0,1,4,0,1,6,0,2,2,0,1,3,0,0,6,0,0,1,0,0,9,0,0,8,0,1,0
CSL--13015,13/709405,Waltham Forest,537396,187817,30mph,A104 Lea Bridge Road By Albany Road,Speed Camera,01/12/2002,0,4,12,0,0,11,0,3,19,0,3,11,0,4,20,0,4,15,0,2,15,0,0,16,1,6,14,0,1,16,0,3,19,1,1,21,0,1,7,2,2,7,0,1,10,0,1,15,0,2,10,0,1,4,0,1,15,0,1,11,0,0,17,0,2,7,1,1,9,0,4,14,0,0,14,0,3,23,0,3,12,0,5,21,0,4,20,0,2,16,0,0,17,1,6,17,0,1,18,0,3,22,1,1,24,0,1,8,2,2,7,0,1,11,0,1,16,0,2,10,0,1,4,0,1,15,0,1,14,0,0,18,0,2,7,1,1,9
CSLD-04026,13/709409,Waltham Forest,535757,186767,30mph,Lea Bridge Road By Connaught Close,Speed Camera,01/05/2006,0,2,11,0,2,14,0,3,11,0,2,10,0,1,12,0,0,10,0,3,10,0,2,14,1,4,6,0,2,19,1,5,12,0,2,9,0,2,15,0,0,15,0,0,10,0,1,8,0,0,6,0,1,9,0,2,10,0,1,7,0,1,8,0,2,6,1,2,7,0,2,12,0,2,16,0,3,11,0,2,12,0,1,15,0,0,11,0,4,12,0,2,16,1,5,8,0,2,23,1,7,18,0,2,10,0,3,22,0,0,17,0,0,13,0,1,9,0,0,8,0,1,10,0,2,13,0,1,7,0,1,9,0,2,6,1,2,7
CSLD-13023,13/709430,Waltham Forest,536757,189721,30mph,Forest Road By Rosebank Grove,Speed Camera,01/11/2006,0,1,17,1,0,9,0,2,13,0,3,11,0,1,15,0,1,11,0,1,18,0,2,4,0,3,9,0,0,11,0,4,10,0,3,6,0,2,16,0,3,6,0,1,13,0,3,7,0,2,12,1,1,8,0,0,13,0,0,9,0,0,11,0,0,7,0,1,12,0,1,18,1,0,11,0,2,17,0,4,14,0,1,18,0,1,14,0,1,19,0,2,5,0,3,11,0,0,13,0,4,13,0,3,7,0,2,21,0,3,6,0,1,16,0,4,9,0,2,14,1,1,8,0,0,21,0,0,9,0,0,15,0,0,7,0,1,13
CSLD-13024,13/709448,Waltham Forest,537667,189762,30mph,A503 Forest Road By Hurst Road,Speed Camera,01/08/2009,2,4,1,6,2,12,3,11,5,8,5,1,3,6,5,2,7,4,9,1,2,5,1,3,2,6,5,2,1,1,4,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,6,4,14,3,14,5,8,5,1,3,7,5,2,8,5,12,1,2,1,6,1,3,2,6,6,2,1,1,1,5,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CR-B-10017,10/805008,Wandsworth,526944,173975,30mph,A214  Trinity Road  -  Dorlcote Road,Red Light,01/03/1993,1,2,1,0,3,1,0,0,2,0,1,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,2,1,0,3,2,0,0,2,0,1,0,0,1,1,0,0,1,0,0,3,0,0,1,0,0,1,1,3,2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
CR-B-10016,10/805009,Wandsworth,527396,173272,30mph,A214  Trinity Road  B229  Bellevue Road,Red Light,01/03/1993,0,1,2,0,0,2,0,0,3,0,0,2,0,1,4,0,1,0,0,0,5,0,0,3,0,0,4,0,0,4,0,0,2,0,1,1,0,0,3,1,0,0,0,0,2,0,1,4,0,0,4,0,1,1,0,0,2,0,0,2,0,0,2,0,0,1,0,0,3,0,1,2,0,0,2,0,0,5,0,0,2,0,1,5,0,1,0,0,0,7,0,0,3,0,0,5,0,0,4,0,0,2,0,1,1,0,0,3,1,0,0,0,0,3,0,1,4,0,0,7,0,1,1,0,0,7,0,0,2,0,0,2,0,0,1,0,0,3
CR-B-10008,10/805010,Wandsworth,527485,176390,30mph,A3205  Battersea Park Road  A3220  Latchmere Road,Red Light,01/03/1993,0,1,8,0,2,7,0,0,7,0,2,2,0,1,3,0,2,5,0,1,9,0,3,7,0,0,4,0,1,4,0,2,5,0,1,9,0,0,9,0,1,2,0,1,6,0,0,9,0,1,5,0,0,1,0,0,3,0,1,3,0,0,6,0,1,1,0,1,6,0,1,8,0,2,8,0,0,7,0,2,2,0,2,3,0,2,9,0,1,9,0,3,8,0,0,4,0,1,4,0,2,6,0,1,11,0,0,12,0,1,4,0,1,8,0,0,9,0,1,7,0,0,1,0,0,4,0,1,4,0,0,7,0,1,1,0,1,8
CR-B-10007,10/805011,Wandsworth,526716,176019,30mph,A3205  York Road  B305  Lombard Road,Red Light,01/03/1993,0,2,4,0,0,7,0,0,2,0,0,3,0,0,6,0,0,1,0,0,3,0,1,5,0,0,2,0,0,4,0,0,2,0,0,2,0,1,3,0,2,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,1,0,0,2,0,1,1,0,0,0,0,0,3,0,2,5,0,0,7,0,0,2,0,0,4,0,0,6,0,0,1,0,0,3,0,1,6,0,0,4,0,0,4,0,0,2,0,0,2,0,1,4,0,3,1,0,0,3,0,0,0,0,0,3,0,0,0,0,1,2,0,0,7,0,1,1,0,0,0,0,0,5
CRTT-10013,10/805018,Wandsworth,522757,173177,40mph,A3  Kingston Road  A306  Roehampton Lane,Red Light,01/05/1995,1,1,4,0,1,3,0,1,7,0,2,3,0,0,6,0,0,7,0,0,5,0,0,4,0,1,2,0,0,7,0,0,4,0,0,3,0,0,2,0,1,3,0,0,6,0,0,3,0,0,1,0,0,0,0,0,2,0,0,1,0,1,6,0,0,2,0,0,4,1,1,4,0,1,4,0,3,9,0,2,3,0,0,6,0,0,7,0,0,5,0,0,5,0,1,2,0,0,9,0,0,5,0,0,4,0,0,2,0,2,3,0,0,6,0,0,4,0,0,2,0,0,0,0,0,2,0,0,1,0,1,10,0,0,3,0,0,7
CR-T-10010,10/805025,Wandsworth,522122,174222,30mph,A306  Roehampton Lane  -   Clarence Lane,Red Light,01/03/1996,0,0,0,0,0,3,0,0,6,0,0,6,0,3,4,0,0,4,0,0,2,0,1,2,0,0,1,0,1,1,0,0,6,0,0,3,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,7,0,0,7,0,8,8,0,0,6,0,0,2,0,1,2,0,0,1,0,1,1,0,0,9,0,0,5,0,0,3,0,0,3,0,0,1,0,0,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CRTT-10004,10/805026,Wandsworth,524602,174425,30mph,A3  West Hill  -  Portinscale Road,Red Light,01/03/1996,0,0,3,0,0,5,0,0,1,0,1,3,0,1,5,0,1,3,0,2,3,0,1,2,0,0,5,0,1,4,0,0,3,0,0,5,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,0,0,3,0,0,5,0,0,5,0,0,5,0,0,1,0,2,3,0,1,6,0,1,3,0,2,6,0,1,2,0,0,5,0,1,5,0,0,5,0,0,8,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,2,0,0,5,0,0,5
CR-T-10019,10/805027,Wandsworth,527829,172180,30mph,A24  Upper Tooting Road  -   Beechcroft Road,Red Light,01/12/1999,0,0,1,0,0,1,0,1,4,0,0,1,0,1,2,0,1,1,0,0,1,0,1,2,0,0,2,0,1,2,0,1,1,0,0,3,0,1,5,0,0,1,0,0,1,0,1,5,0,0,4,0,1,0,0,0,1,0,1,0,0,0,2,0,0,5,0,0,3,0,0,1,0,0,1,0,1,4,0,0,2,0,1,3,0,1,1,0,0,1,0,1,4,0,0,2,0,1,4,0,1,1,0,0,4,0,1,5,0,0,1,0,0,1,0,1,6,0,0,6,0,1,0,0,0,1,0,1,0,0,0,2,0,0,5,0,0,3
CRTT-10004,10/805028,Wandsworth,524653,174438,30mph,A3  West Hill  -  Portinscale Road,Red Light,01/03/1996,0,0,3,0,0,5,0,0,1,0,1,3,0,1,5,0,1,3,0,2,3,0,1,2,0,0,5,0,1,4,0,0,3,0,0,5,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,0,0,3,0,0,5,0,0,5,0,0,5,0,0,1,0,2,3,0,1,6,0,1,3,0,2,6,0,1,2,0,0,5,0,1,5,0,0,5,0,0,8,0,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,1,3,0,0,1,0,0,2,0,0,5,0,0,5
CR-B-10006,10/805029,Wandsworth,526073,175221,30mph,A3205  Swandon Way  A217  Bridgend Road,Red Light,01/03/1997,0,0,4,0,1,3,0,2,1,0,0,11,0,0,5,0,1,5,0,0,2,0,0,1,0,0,1,0,0,1,0,1,2,0,0,3,0,0,1,0,0,1,0,0,2,0,1,2,0,1,1,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,1,0,0,4,0,1,3,0,2,2,0,0,12,0,0,5,0,1,5,0,0,2,0,0,1,0,0,1,0,0,1,0,1,2,0,0,3,0,0,1,0,0,1,0,0,2,0,1,2,0,1,2,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1
CRL--10030,10/805030,Wandsworth,526218,175335,30mph,A3205  York Road  A214  Trinity Road,Red Light,01/04/2002,0,1,3,0,0,2,0,0,7,0,0,6,1,1,7,1,0,3,0,1,4,0,2,2,0,1,1,0,0,5,1,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,3,0,1,2,0,1,3,0,0,3,0,0,7,0,0,6,1,1,8,1,0,3,0,1,4,0,2,2,0,1,2,0,0,5,1,1,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,2,0,0,1,0,0,1,0,0,2,0,0,1,0,0,3,0,1,2
CRTH-10005,10/805034,Wandsworth,526432,174812,30mph,A3  Wandsworth Common Northside  A3036  Woodwell Street,Red Light,01/04/1999,0,0,2,0,0,2,0,0,4,0,0,4,0,0,6,0,0,4,0,0,4,0,0,1,0,0,3,0,1,1,0,0,1,0,0,0,0,0,4,0,0,1,0,1,1,0,4,1,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4,0,0,5,0,0,5,0,0,7,0,0,5,0,0,7,0,0,1,0,0,3,0,2,1,0,0,1,0,0,0,0,0,4,0,0,2,0,1,1,0,4,4,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CR-T-10018,10/805042,Wandsworth,527435,171465,30mph,A24  Tooting High Street  A217  Garratt Lane,Red Light,01/12/1999,0,1,11,0,2,8,0,3,11,0,1,7,0,2,8,0,2,10,1,1,17,0,3,12,0,0,9,0,1,16,0,3,9,0,0,11,0,2,14,0,2,14,0,2,4,0,0,11,0,0,4,0,0,6,0,1,7,0,2,9,0,1,9,0,1,3,0,1,7,0,1,11,0,2,8,0,3,11,0,1,7,0,2,9,0,2,10,1,1,21,0,3,14,0,0,10,0,1,17,0,3,10,0,0,11,0,2,17,0,2,19,0,2,4,0,0,12,0,0,6,0,0,10,0,1,7,0,2,10,0,1,10,0,1,3,0,1,10
