NAME,GSS_CODE,HECTARES,NONLD_AREA,LB_GSS_CD,BOROUGH,POLY_ID,NUMPOINTS
Middle Park and Sutcliffe,E05000224,329.14300,0.00000,E09000011,Greenwich,117371,36
Coldharbour and New Eltham,E05000217,254.93500,0.00000,E09000011,Greenwich,117370,23
Eltham South,E05000219,462.64100,0.00000,E09000011,Greenwich,117367,25
Shooters Hill,E05000227,377.07200,0.00000,E09000011,Greenwich,117368,20
Peninsula,E05000225,449.19400,107.25400,E09000011,Greenwich,117376,73
Woolwich Riverside,E05000230,326.10900,72.31700,E09000011,Greenwich,117378,37
Greenwich West,E05000222,279.23400,26.43100,E09000011,Greenwich,117369,57
Eltham West,E05000220,242.56400,0.00000,E09000011,Greenwich,117382,34
Blackheath Westcombe,E05000215,213.81500,0.00000,E09000011,Greenwich,117373,30
Kidbrooke with Hornfair,E05000223,237.45400,0.00000,E09000011,Greenwich,117374,31
Eltham North,E05000218,255.51200,0.00000,E09000011,Greenwich,117372,10
Charlton,E05000216,203.12000,0.00000,E09000011,Greenwich,117377,7
Woolwich Common,E05000229,262.03500,0.00000,E09000011,Greenwich,117375,43
Plumstead,E05000226,234.18900,0.00000,E09000011,Greenwich,117380,21
Glyndon,E05000221,170.19600,15.42000,E09000011,Greenwich,117379,19
Thamesmead Moorings,E05000228,481.25600,89.36200,E09000011,Greenwich,50872,21
Abbey Wood,E05000214,265.72100,0.00000,E09000011,Greenwich,117381,20
Longlands,E05000078,259.72300,0.00000,E09000004,Bexley,117119,12
Blackfen and Lamorbey,E05000066,168.55800,0.00000,E09000004,Bexley,117121,7
Cray Meadows,E05000072,719.03100,0.00000,E09000004,Bexley,117118,26
Sidcup,E05000083,270.34700,0.00000,E09000004,Bexley,117120,19
St. Mary's,E05000081,442.85300,0.00000,E09000004,Bexley,50888,20
Crayford,E05000071,397.22900,0.45100,E09000004,Bexley,117126,29
North End,E05000079,568.00100,122.84100,E09000004,Bexley,50918,6
Erith,E05000075,475.33300,131.16600,E09000004,Bexley,117129,26
Belvedere,E05000065,317.54900,30.44100,E09000004,Bexley,117130,15
Thamesmead East,E05000084,483.36900,85.72100,E09000004,Bexley,50862,15
Falconwood and Welling,E05000076,167.02600,0.00000,E09000004,Bexley,117122,18
East Wickham,E05000074,217.31300,0.00000,E09000004,Bexley,50877,15
Blendon and Penhill,E05000067,209.79000,0.00000,E09000004,Bexley,50890,29
Danson Park,E05000073,271.32400,0.00000,E09000004,Bexley,117123,41
Christchurch,E05000069,255.20700,0.00000,E09000004,Bexley,117124,31
St. Michael's,E05000082,144.81400,0.00000,E09000004,Bexley,50864,2
Brampton,E05000068,196.74600,0.00000,E09000004,Bexley,50883,14
Northumberland Heath,E05000080,175.28200,0.00000,E09000004,Bexley,117127,11
Barnehurst,E05000064,287.74000,0.00000,E09000004,Bexley,117125,17
Colyers,E05000070,164.39300,0.00000,E09000004,Bexley,117128,12
Lesnes Abbey,E05000077,237.01900,0.00000,E09000004,Bexley,117117,7
Chase,E05000195,1693.54100,0.00000,E09000010,Enfield,117071,44
Winchmore Hill,E05000213,276.07000,0.00000,E09000010,Enfield,117075,18
Cockfosters,E05000196,1041.27900,0.00000,E09000010,Enfield,117065,20
Highlands,E05000202,508.80300,0.00000,E09000010,Enfield,117068,11
Upper Edmonton,E05000212,264.24000,0.00000,E09000010,Enfield,117069,45
Palmers Green,E05000205,194.21200,0.00000,E09000010,Enfield,117074,42
Edmonton Green,E05000197,312.64200,0.00000,E09000010,Enfield,117076,49
Lower Edmonton,E05000204,218.24800,0.00000,E09000010,Enfield,117077,24
Grange,E05000200,328.51600,0.00000,E09000010,Enfield,117067,15
Jubilee,E05000203,392.83300,0.00000,E09000010,Enfield,117078,24
Ponders End,E05000206,354.29600,0.00000,E09000010,Enfield,117081,41
Enfield Highway,E05000198,463.65300,0.00000,E09000010,Enfield,117082,26
Bowes,E05000193,148.33700,0.00000,E09000010,Enfield,117073,44
Southgate Green,E05000209,261.35100,0.00000,E09000010,Enfield,117072,39
Southgate,E05000208,268.72700,0.00000,E09000010,Enfield,117066,20
Haselbury,E05000201,179.60200,0.00000,E09000010,Enfield,117084,11
Bush Hill Park,E05000194,252.44900,0.00000,E09000010,Enfield,117070,17
Town,E05000210,223.14000,0.00000,E09000010,Enfield,117080,13
Southbury,E05000207,286.70400,0.00000,E09000010,Enfield,117079,38
Turkey Street,E05000211,226.15000,0.00000,E09000010,Enfield,117083,46
Enfield Lock,E05000199,325.23100,0.00000,E09000010,Enfield,50605,16
Leyton,E05000604,203.21800,0.00000,E09000031,Waltham Forest,50808,39
High Street,E05000599,305.89300,0.00000,E09000031,Waltham Forest,50677,32
Higham Hill,E05000600,322.12400,0.00000,E09000031,Waltham Forest,50613,26
Valley,E05000607,198.48200,0.00000,E09000031,Waltham Forest,50612,37
Chingford Green,E05000593,372.66400,0.00000,E09000031,Waltham Forest,50614,26
Cathall,E05000591,105.71200,0.00000,E09000031,Waltham Forest,50807,10
Lea Bridge,E05000603,264.68600,0.00000,E09000031,Waltham Forest,50683,86
Markhouse,E05000606,145.70400,0.00000,E09000031,Waltham Forest,50692,10
Grove Green,E05000596,89.58200,0.00000,E09000031,Waltham Forest,50685,10
Forest,E05000595,198.60500,0.00000,E09000031,Waltham Forest,51314,29
William Morris,E05000608,99.91900,0.00000,E09000031,Waltham Forest,50690,21
Hoe Street,E05000601,110.00600,0.00000,E09000031,Waltham Forest,50686,29
Wood Street,E05000609,185.01100,0.00000,E09000031,Waltham Forest,50688,28
Chapel End,E05000592,185.01500,0.00000,E09000031,Waltham Forest,50689,35
Hale End and Highams Park,E05000597,234.68900,0.00000,E09000031,Waltham Forest,50603,26
Cann Hall,E05000590,85.78800,0.00000,E09000031,Waltham Forest,51317,12
Larkswood,E05000602,206.57000,0.00000,E09000031,Waltham Forest,50601,6
Endlebury,E05000594,194.91200,0.00000,E09000031,Waltham Forest,50602,16
Hatch Lane,E05000598,241.62100,0.00000,E09000031,Waltham Forest,51311,9
Leytonstone,E05000605,130.59100,0.00000,E09000031,Waltham Forest,51313,34
Wanstead,E05000515,519.13300,0.00000,E09000026,Redbridge,116755,43
Cranbrook,E05000502,240.07900,0.00000,E09000026,Redbridge,51304,57
Newbury,E05000510,212.02300,0.00000,E09000026,Redbridge,51302,38
Roding,E05000511,236.29700,0.00000,E09000026,Redbridge,51306,32
Fairlop,E05000503,359.56900,0.00000,E09000026,Redbridge,51300,25
Goodmayes,E05000505,164.03400,0.00000,E09000026,Redbridge,51293,25
Aldborough,E05000495,859.97400,0.00000,E09000026,Redbridge,51299,44
Bridge,E05000497,257.86000,0.00000,E09000026,Redbridge,50604,12
Hainault,E05000506,565.28700,0.00000,E09000026,Redbridge,51288,22
Loxford,E05000507,128.82300,2.30000,E09000026,Redbridge,51354,31
Clementswood,E05000501,127.21500,0.00000,E09000026,Redbridge,51303,31
Mayfield,E05000508,188.21700,0.00000,E09000026,Redbridge,51292,16
Valentines,E05000514,150.32800,0.00000,E09000026,Redbridge,51307,27
Seven Kings,E05000512,208.33800,0.00000,E09000026,Redbridge,51291,37
Snaresbrook,E05000513,198.51600,0.00000,E09000026,Redbridge,116756,11
Clayhall,E05000500,249.38900,0.00000,E09000026,Redbridge,51305,42
